#RPLIDAR SCAN DATA
#COUNT=1252
#Angule	Distance	Quality
336.5442 4184.0 188
336.8079 4176.0 188
337.0770 4176.0 188
337.3242 4176.0 188
337.5934 4176.0 188
337.8406 4176.0 188
338.1042 4176.0 188
338.3569 4168.0 188
338.6206 4168.0 188
338.8898 4160.0 188
339.1370 4160.0 188
339.4061 4160.0 188
339.6533 4160.0 188
339.9170 4160.0 188
340.1862 4176.0 188
340.4333 4184.0 188
340.7025 4168.0 188
340.9497 4160.0 188
341.2134 4176.0 188
341.4661 4168.0 188
341.7297 4160.0 188
341.9989 4160.0 188
342.2461 4152.0 188
342.5153 4152.0 188
342.7625 4152.0 188
343.0261 4152.0 188
343.2953 4152.0 188
343.5425 4152.0 188
343.8116 4144.0 188
344.0588 4160.0 188
344.3280 4160.0 188
344.5752 4152.0 188
344.8389 4152.0 188
345.1080 4160.0 188
345.3552 4152.0 188
345.6244 4152.0 188
345.8716 4160.0 188
346.1353 4168.0 188
346.3879 4168.0 188
346.6516 4160.0 188
346.9208 4160.0 188
347.1680 4160.0 188
347.4371 4168.0 188
347.6843 4128.0 188
348.2172 4208.0 188
348.4644 4168.0 188
349.2499 4176.0 188
350.9967 892.0 188
351.2494 892.0 188
351.5131 882.0 188
351.8262 872.0 188
352.0898 866.0 188
352.3425 866.0 188
352.6062 866.0 188
352.8699 866.0 188
353.1226 868.0 188
